id,ts,src_account_id,dst_account_id,merchant_id,amount,channel,device_id,location,suspect,fraud,meta
10344,2025-12-03T13:32:38.044999,270,280,30,900.15,card,294,Cirino da Serra,0,0,"{""note"": ""Totam quis magni molestias voluptas.""}"
10345,2025-12-03T23:11:58.044999,381,504,64,1761.87,card,89,Azevedo,0,0,"{""note"": ""Consequatur hic voluptatum pariatur.""}"
10346,2025-12-03T09:36:53.044999,198,417,26,728.61,mobile,235,Souza,0,0,"{""note"": ""Velit optio fugit.""}"
10347,2025-12-03T18:33:58.044999,393,313,90,871.36,ted,223,Sousa do Oeste,0,0,"{""note"": ""Odio nulla deserunt nam consequatur beatae.""}"
10348,2025-12-03T15:37:57.044999,114,120,36,878.4,mobile,147,das Neves,0,0,"{""note"": ""Nesciunt ex nihil alias.""}"
10349,2025-12-04T07:33:54.044999,355,460,58,698.74,card,290,Castro do Campo,0,0,"{""note"": ""Iste sapiente facilis voluptatibus nemo inventore.""}"
10350,2025-12-04T05:54:28.044999,28,247,54,1243.37,pix,18,Barbosa dos Dourados,0,0,"{""note"": ""Doloribus autem asperiores.""}"
10351,2025-12-04T07:14:50.044999,264,54,41,907.16,ted,268,Cavalcante do Sul,0,0,"{""note"": ""Voluptates delectus itaque similique totam commodi nisi.""}"
10352,2025-12-03T14:57:40.044999,554,402,87,797.73,mobile,23,da Paz,0,0,"{""note"": ""Illo laboriosam animi similique occaecati laborum.""}"
10353,2025-12-04T00:42:49.044999,534,207,17,559.16,ted,18,da Paz de Fonseca,0,0,"{""note"": ""Ullam cupiditate harum molestias molestiae consequatur animi minus.""}"
10354,2025-12-03T19:53:49.044999,385,48,4,1370.94,ted,267,Fonseca das Flores,0,0,"{""note"": ""Ipsum distinctio quam ullam error commodi quasi.""}"
10355,2025-12-04T05:29:37.044999,275,471,28,902.52,ted,103,da Rocha da Mata,0,0,"{""note"": ""Ex quod asperiores molestias sint aspernatur.""}"
10356,2025-12-04T00:08:22.044999,84,187,74,1748.44,card,220,Siqueira de Oliveira,0,0,"{""note"": ""Iure sed rem.""}"
10357,2025-12-03T15:38:36.044999,11,34,93,1552.45,pix,228,Jesus,0,0,"{""note"": ""Quidem voluptate soluta expedita omnis.""}"
10358,2025-12-04T07:01:58.044999,66,43,67,1726.67,web,222,Pires Alegre,0,0,"{""note"": ""Laborum mollitia commodi libero fugiat.""}"
10359,2025-12-03T23:14:31.044999,261,244,27,1747.43,mobile,289,Lima do Sul,0,0,"{""note"": ""Quis eveniet pariatur mollitia.""}"
10360,2025-12-03T16:29:33.044999,121,39,88,1443.72,ted,188,Nogueira de Rocha,0,0,"{""note"": ""Tenetur sed maxime iusto quis deleniti nemo.""}"
10361,2025-12-03T19:25:31.044999,83,583,99,618.98,mobile,34,Teixeira,0,0,"{""note"": ""Aliquid eligendi minus libero amet voluptatibus maxime cum.""}"
10362,2025-12-04T00:12:42.044999,21,432,58,1689.89,mobile,88,Rocha,0,0,"{""note"": ""Eum fuga maxime.""}"
10363,2025-12-04T02:16:25.044999,402,589,25,918.8,pix,282,Duarte,0,0,"{""note"": ""Blanditiis rerum quaerat possimus ea ducimus quam laudantium.""}"
10364,2025-12-04T05:30:27.044999,542,210,27,583.56,mobile,52,Santos de Aragão,0,0,"{""note"": ""Fugit earum aliquid eum nobis ratione quam quibusdam.""}"
10365,2025-12-04T04:29:59.044999,445,581,49,1787.95,pix,123,Jesus,0,0,"{""note"": ""Repellendus delectus ratione quibusdam.""}"
10366,2025-12-03T22:13:44.044999,553,364,78,1280.54,mobile,242,Montenegro Grande,0,0,"{""note"": ""Natus aspernatur quod quaerat ipsam a magnam magnam.""}"
10367,2025-12-03T14:14:44.044999,453,373,36,987.07,pix,246,da Luz do Amparo,0,0,"{""note"": ""Blanditiis sint distinctio at consectetur totam ratione.""}"
10368,2025-12-04T07:46:46.044999,240,166,13,401.89,web,90,Sousa,0,0,"{""note"": ""Blanditiis nemo doloribus atque non officiis earum.""}"
10369,2025-12-04T03:35:23.044999,131,11,45,1143.69,mobile,126,Casa Grande do Norte,0,0,"{""note"": ""Accusamus repellat incidunt consequatur veniam exercitationem.""}"
10370,2025-12-04T05:14:15.044999,155,529,28,766.67,pix,223,Sá do Sul,0,0,"{""note"": ""Ratione exercitationem architecto adipisci sunt.""}"
10371,2025-12-03T17:26:44.044999,68,163,58,1299.97,card,183,da Paz,0,0,"{""note"": ""Laboriosam voluptas perferendis labore.""}"
10372,2025-12-04T04:24:10.044999,488,494,36,1437.1,pix,251,Dias Alegre,0,0,"{""note"": ""Temporibus accusantium repudiandae tempore aspernatur.""}"
10373,2025-12-04T03:51:19.044999,159,162,8,1953.1,pix,181,Mendonça do Galho,0,0,"{""note"": ""Magnam porro ab pariatur quisquam aperiam ipsa.""}"
10374,2025-12-04T00:00:49.044999,163,372,85,1348.66,card,288,Sousa,0,0,"{""note"": ""Tempora illo illo ipsa.""}"
10375,2025-12-04T03:11:29.044999,593,85,43,1237.03,pix,77,Nogueira do Campo,0,0,"{""note"": ""Provident quae illum quos adipisci.""}"
10376,2025-12-03T11:47:06.044999,420,574,91,1925.81,pix,260,Pereira do Sul,0,0,"{""note"": ""Quisquam cum minima molestias tempora perferendis.""}"
10377,2025-12-04T04:45:26.044999,90,133,99,651.61,pix,191,Aparecida de Goiás,0,0,"{""note"": ""Nisi repudiandae sint modi consequuntur nihil.""}"
10378,2025-12-03T15:42:37.044999,335,347,76,645.65,card,234,Moreira,0,0,"{""note"": ""Laborum voluptas inventore velit.""}"
10379,2025-12-04T02:49:21.044999,532,235,84,1561.02,mobile,217,Sampaio das Pedras,0,0,"{""note"": ""Consequatur odio repellendus.""}"
10380,2025-12-04T04:30:55.044999,195,187,77,1421.65,web,248,Barros do Amparo,0,0,"{""note"": ""Accusantium molestias dolor aspernatur laboriosam optio impedit sed.""}"
10381,2025-12-04T07:03:14.044999,79,562,25,677.59,web,221,Cavalcante de Minas,0,0,"{""note"": ""Inventore est ad dicta voluptatibus.""}"
10382,2025-12-03T15:07:17.044999,542,568,48,1186.93,pix,227,Pinto,0,0,"{""note"": ""Numquam omnis exercitationem eos corporis tempora incidunt.""}"
10383,2025-12-03T10:31:57.044999,415,471,31,766.36,ted,6,Sá,0,0,"{""note"": ""Explicabo pariatur vero ex aliquid maiores.""}"
10384,2025-12-03T08:52:31.044999,62,332,60,1320.11,mobile,74,Martins de Minas,0,0,"{""note"": ""Vero perferendis praesentium.""}"
10385,2025-12-03T09:39:09.044999,95,186,49,704.55,ted,34,Santos de Garcia,0,0,"{""note"": ""Quasi corporis itaque illum totam eius.""}"
10386,2025-12-03T18:04:35.044999,34,29,58,416.76,mobile,223,Borges,0,0,"{""note"": ""Eum a in accusamus iste.""}"
10387,2025-12-03T18:45:59.044999,107,307,12,1646.0,ted,300,Marques,0,0,"{""note"": ""Distinctio temporibus perspiciatis quisquam veniam quibusdam dolor.""}"
10388,2025-12-03T14:34:29.044999,523,92,19,458.87,ted,217,Novais Grande,0,0,"{""note"": ""Illo inventore repudiandae excepturi.""}"
10389,2025-12-03T17:06:45.044999,513,574,59,171.44,mobile,71,Monteiro,0,0,"{""note"": ""Voluptate illum deserunt odio deleniti quidem possimus.""}"
10390,2025-12-03T11:34:12.044999,420,229,66,1953.48,ted,152,Castro,0,0,"{""note"": ""Optio ducimus fugiat praesentium commodi dolorem sit cum.""}"
10391,2025-12-03T11:51:51.044999,224,586,2,1586.5,web,92,Abreu,0,0,"{""note"": ""Ducimus dolores tempora architecto amet quia.""}"
10392,2025-12-04T05:16:29.044999,258,24,9,1938.76,web,86,Pastor da Prata,0,0,"{""note"": ""Fugit eveniet perferendis eveniet consectetur id quibusdam.""}"
10393,2025-12-03T09:59:39.044999,114,168,82,739.69,web,166,Ribeiro,0,0,"{""note"": ""Debitis maxime non.""}"
10394,2025-12-03T22:10:21.044999,565,196,53,414.07,ted,234,Melo de Minas,0,0,"{""note"": ""Culpa a vero expedita.""}"
10395,2025-12-03T23:37:54.044999,404,427,37,1421.44,pix,42,Pimenta,0,0,"{""note"": ""Voluptatibus accusantium mollitia culpa a.""}"
10396,2025-12-03T08:52:05.044999,381,156,76,550.0,web,83,Casa Grande,0,0,"{""note"": ""Illum repellendus quo in fuga nihil.""}"
10397,2025-12-03T10:37:18.044999,433,524,63,1579.11,card,134,Sousa das Pedras,0,0,"{""note"": ""Vel est laborum soluta magni molestiae.""}"
10398,2025-12-04T06:29:10.044999,546,523,18,470.25,pix,23,Viana,0,0,"{""note"": ""Magni rem maiores error debitis deleniti adipisci.""}"
10399,2025-12-03T19:10:10.044999,41,421,31,1908.76,mobile,250,Montenegro da Praia,0,0,"{""note"": ""Laborum quod inventore consequatur sunt.""}"
10400,2025-12-03T11:39:38.044999,198,459,18,1775.34,card,37,Camargo,0,0,"{""note"": ""Earum reprehenderit cumque natus quia.""}"
10401,2025-12-04T00:19:18.044999,3,549,28,412.16,ted,287,Alves,0,0,"{""note"": ""A expedita quisquam consequuntur dicta ducimus.""}"
10402,2025-12-04T03:20:58.044999,479,298,16,1701.52,card,42,Oliveira de Garcia,0,0,"{""note"": ""Perspiciatis est quod odio expedita.""}"
10403,2025-12-03T17:23:07.044999,548,68,9,1709.33,ted,158,Pires da Mata,0,0,"{""note"": ""Sunt accusantium debitis dolorem alias.""}"
10404,2025-12-04T07:57:14.044999,184,335,49,338.22,ted,113,Novaes,0,0,"{""note"": ""Tempora et mollitia accusantium quo deserunt.""}"
10405,2025-12-03T15:30:28.044999,499,459,88,886.33,card,124,Campos,0,0,"{""note"": ""Placeat dignissimos nesciunt vitae error.""}"
10406,2025-12-04T07:36:53.044999,581,150,69,1960.25,pix,202,da Rosa,0,0,"{""note"": ""Veniam dignissimos provident laboriosam quidem maxime voluptate.""}"
10407,2025-12-03T21:03:17.044999,174,333,57,41.89,pix,175,Gomes de Pereira,0,0,"{""note"": ""Expedita magnam reprehenderit reiciendis.""}"
10408,2025-12-03T18:14:15.044999,359,568,15,1555.05,card,187,Casa Grande de da Cruz,0,0,"{""note"": ""Eius quia impedit facere perferendis ipsum vero.""}"
10409,2025-12-03T14:19:59.044999,174,540,83,1253.49,pix,141,Alves,0,0,"{""note"": ""Veritatis optio quia et repellendus dolore.""}"
10410,2025-12-04T05:48:57.044999,545,476,51,949.71,web,98,Oliveira do Galho,0,0,"{""note"": ""Asperiores officiis porro vel non et doloremque corrupti.""}"
10411,2025-12-04T05:42:57.044999,41,193,68,1156.53,card,231,Fernandes,0,0,"{""note"": ""Similique ad earum sunt qui placeat illo.""}"
10412,2025-12-03T12:24:00.044999,384,3,21,850.71,ted,140,Moreira do Campo,0,0,"{""note"": ""Atque sapiente magni quae iste officia.""}"
10413,2025-12-04T06:20:25.044999,52,542,29,1233.29,web,161,Carvalho do Amparo,0,0,"{""note"": ""Cumque amet eveniet ea pariatur quis voluptatibus tempora.""}"
10414,2025-12-03T10:21:22.044999,477,201,51,435.77,web,187,Montenegro,0,0,"{""note"": ""Deleniti suscipit delectus vel ad perferendis.""}"
10415,2025-12-04T05:17:38.044999,556,448,56,1367.37,pix,85,Rodrigues,0,0,"{""note"": ""Quidem facere exercitationem porro adipisci rem cupiditate.""}"
10416,2025-12-04T00:07:11.044999,127,380,80,275.94,ted,42,Sampaio,0,0,"{""note"": ""Perferendis dignissimos deleniti ex excepturi ipsa.""}"
10417,2025-12-03T22:33:09.044999,3,599,16,1121.67,web,263,Oliveira de da Paz,0,0,"{""note"": ""Eligendi blanditiis odit fuga rerum cum beatae.""}"
10418,2025-12-03T22:12:20.044999,91,356,21,1624.62,pix,8,Cardoso,0,0,"{""note"": ""Voluptas nisi quo vitae placeat similique.""}"
10419,2025-12-04T06:25:04.044999,181,94,58,973.54,ted,155,Mendes,0,0,"{""note"": ""Magnam a quam praesentium.""}"
10420,2025-12-04T19:29:40.044999,306,91,99,991.53,mobile,233,Nunes,0,0,"{""note"": ""Iure officiis distinctio velit exercitationem quae hic a.""}"
10421,2025-12-04T09:35:32.044999,272,56,61,1386.4,pix,267,Ferreira da Serra,0,0,"{""note"": ""Distinctio voluptatem aliquid ut.""}"
10422,2025-12-04T18:36:51.044999,514,191,93,881.63,card,63,Cardoso de Camargo,0,0,"{""note"": ""Quia nihil nostrum.""}"
10423,2025-12-04T20:29:19.044999,437,390,91,230.0,mobile,79,Aparecida do Amparo,0,0,"{""note"": ""Ipsum in quasi voluptate.""}"
10424,2025-12-04T11:27:51.044999,511,516,37,1808.76,web,280,Montenegro,0,0,"{""note"": ""Culpa a earum numquam molestiae doloremque quisquam.""}"
10425,2025-12-04T19:14:01.044999,462,495,76,1106.23,card,206,Fonseca,0,0,"{""note"": ""Ipsa suscipit ab facere alias cupiditate explicabo autem.""}"
10426,2025-12-04T14:46:03.044999,330,368,3,987.95,pix,58,da Conceição de Vasconcelos,0,0,"{""note"": ""Assumenda assumenda aliquid deserunt quod similique.""}"
10427,2025-12-04T12:36:53.044999,3,437,10,1095.47,card,65,Costa do Oeste,0,0,"{""note"": ""Iure dolorum sint dignissimos repudiandae sunt.""}"
10428,2025-12-05T06:21:24.044999,8,189,27,1823.47,mobile,73,Freitas das Flores,0,0,"{""note"": ""Commodi doloribus veritatis numquam.""}"
10429,2025-12-04T19:11:18.044999,481,16,72,1766.55,card,52,da Cruz,0,0,"{""note"": ""Ratione esse tenetur.""}"
10430,2025-12-05T03:30:54.044999,446,206,68,940.4,mobile,156,Rodrigues do Norte,0,0,"{""note"": ""Quam quia quos esse cupiditate cum quas.""}"
10431,2025-12-05T03:19:02.044999,437,340,97,1095.07,pix,247,Mendonça das Flores,0,0,"{""note"": ""Sit sit dolores sed asperiores error.""}"
10432,2025-12-04T12:19:18.044999,199,548,88,1943.2,web,297,Rodrigues,0,0,"{""note"": ""Inventore illo ipsa.""}"
10433,2025-12-04T15:06:05.044999,373,567,93,441.97,pix,160,Montenegro de Camargo,0,0,"{""note"": ""Non voluptas sequi magnam.""}"
10434,2025-12-04T17:19:05.044999,555,415,59,487.04,web,272,Aragão,0,0,"{""note"": ""Accusamus ex quod expedita.""}"
10435,2025-12-05T01:55:54.044999,48,487,41,1361.82,web,145,Oliveira,0,0,"{""note"": ""Dolores dicta mollitia natus libero officia reprehenderit debitis.""}"
10436,2025-12-04T22:46:41.044999,221,252,12,1246.74,web,261,das Neves,0,0,"{""note"": ""Cum facere minus.""}"
10437,2025-12-04T19:20:07.044999,121,355,82,1137.66,pix,87,da Mota,0,0,"{""note"": ""Autem eligendi ratione illo aperiam ipsa.""}"
10438,2025-12-04T12:39:11.044999,214,372,63,1518.1,pix,274,Monteiro,0,0,"{""note"": ""Beatae molestiae quaerat animi saepe animi inventore.""}"
10439,2025-12-04T14:04:48.044999,125,382,100,1894.91,ted,92,Sousa,0,0,"{""note"": ""Veritatis velit autem at quos numquam accusantium.""}"
10440,2025-12-05T06:35:02.044999,321,520,15,852.95,card,194,Oliveira,0,0,"{""note"": ""Provident maxime natus debitis.""}"
10441,2025-12-05T05:07:24.044999,50,69,62,885.99,pix,13,Moraes,0,0,"{""note"": ""Beatae consectetur labore quas.""}"
10442,2025-12-05T04:08:43.044999,530,206,83,1932.18,card,222,Mendes,0,0,"{""note"": ""Nulla tempora provident eos deserunt.""}"
10443,2025-12-04T23:44:19.044999,138,314,29,1352.94,web,196,das Neves,0,0,"{""note"": ""Suscipit voluptas deleniti accusamus magni non velit adipisci.""}"
10444,2025-12-05T03:07:24.044999,453,45,66,649.74,pix,110,Nogueira,0,0,"{""note"": ""Quidem reiciendis numquam iusto.""}"
10445,2025-12-04T23:50:24.044999,282,14,54,1297.3,pix,287,Barbosa,0,0,"{""note"": ""Quasi veritatis ab impedit animi.""}"
10446,2025-12-05T02:15:34.044999,206,478,77,1100.02,card,36,Jesus da Prata,0,0,"{""note"": ""Esse exercitationem consequuntur expedita quas possimus fuga ipsa.""}"
10447,2025-12-04T20:31:48.044999,579,397,54,418.8,web,162,Nogueira,0,0,"{""note"": ""Ipsa nulla et laborum nesciunt voluptatibus omnis atque.""}"
10448,2025-12-04T17:18:33.044999,581,454,48,1522.89,pix,105,Carvalho,0,0,"{""note"": ""Exercitationem odit repellendus et commodi.""}"
10449,2025-12-04T22:09:00.044999,435,458,20,598.36,ted,240,Novais,0,0,"{""note"": ""Maxime consequuntur totam dignissimos omnis dignissimos.""}"
10450,2025-12-04T12:12:45.044999,506,577,11,1946.48,mobile,286,Gomes de Minas,0,0,"{""note"": ""Reiciendis corrupti ab aperiam laborum commodi.""}"
10451,2025-12-05T07:49:42.044999,365,502,3,1505.45,card,197,Barbosa do Amparo,0,0,"{""note"": ""Dolore eius architecto totam culpa.""}"
10452,2025-12-04T17:29:22.044999,458,277,59,334.5,card,46,da Rosa,0,0,"{""note"": ""Repudiandae cupiditate earum rerum mollitia quod.""}"
10453,2025-12-04T14:55:22.044999,469,310,92,1228.6,ted,72,Carvalho,0,0,"{""note"": ""Iste impedit ipsum doloremque placeat optio porro.""}"
10454,2025-12-04T17:31:19.044999,547,148,6,1592.07,ted,246,Cunha das Flores,0,0,"{""note"": ""Sed sunt consectetur aperiam quis tempore et.""}"
10455,2025-12-04T18:25:43.044999,495,43,31,1496.23,web,75,da Conceição,0,0,"{""note"": ""Nisi error earum neque.""}"
10456,2025-12-04T20:26:06.044999,126,362,23,169.15,mobile,122,da Cunha do Oeste,0,0,"{""note"": ""Corrupti in quam officia hic.""}"
10457,2025-12-04T19:29:01.044999,165,538,29,1276.07,web,264,Rodrigues de Minas,0,0,"{""note"": ""Temporibus porro accusantium consectetur ipsa quasi.""}"
10458,2025-12-05T05:29:06.044999,563,567,27,1828.63,web,124,Pimenta,0,0,"{""note"": ""Eveniet id alias sunt est sed.""}"
10459,2025-12-05T03:21:34.044999,505,34,100,961.49,pix,220,Costela,0,0,"{""note"": ""Modi voluptatibus sit maxime autem quae laboriosam.""}"
10460,2025-12-04T16:24:34.044999,323,430,31,1781.0,ted,267,Sampaio,0,0,"{""note"": ""Est corporis a tempore nihil facere.""}"
10461,2025-12-04T21:06:48.044999,119,332,37,918.42,card,21,Casa Grande,0,0,"{""note"": ""Quibusdam eos velit mollitia blanditiis accusamus.""}"
10462,2025-12-04T19:47:55.044999,461,357,67,789.79,web,228,Pinto,0,0,"{""note"": ""Rerum nostrum aut amet nulla quaerat eum impedit.""}"
10463,2025-12-04T21:02:12.044999,465,152,95,1315.13,mobile,39,Pires do Galho,0,0,"{""note"": ""Praesentium debitis rerum provident quia error.""}"
10464,2025-12-04T10:32:52.044999,15,194,59,834.19,mobile,250,Santos,0,0,"{""note"": ""Tempora non cupiditate minima animi ullam deserunt ad.""}"
10465,2025-12-04T18:20:44.044999,456,98,44,1575.65,mobile,151,Correia,0,0,"{""note"": ""Optio consequatur sint illum eum pariatur maiores.""}"
10466,2025-12-05T05:51:27.044999,556,464,16,15.81,mobile,38,da Rocha de Dias,0,0,"{""note"": ""Voluptatum quibusdam ipsum nihil nihil odio nisi.""}"
10467,2025-12-05T05:58:49.044999,26,525,28,287.23,web,190,Aparecida,0,0,"{""note"": ""Facere dolores quas ipsa.""}"
10468,2025-12-05T01:10:20.044999,191,582,29,1500.45,pix,249,Mendonça das Flores,0,0,"{""note"": ""Odit sit dolorem aperiam consequatur.""}"
10469,2025-12-04T20:02:20.044999,492,571,35,1739.89,pix,195,Lopes,0,0,"{""note"": ""Nemo debitis eius eius.""}"
10470,2025-12-05T04:07:57.044999,403,176,6,1259.55,web,261,Dias de Brito,0,0,"{""note"": ""Debitis quia quos mollitia nostrum.""}"
10471,2025-12-04T19:10:48.044999,597,416,38,448.2,mobile,37,Mendonça,0,0,"{""note"": ""Perspiciatis atque fugiat ut.""}"
10472,2025-12-05T07:02:27.044999,390,573,7,1129.89,web,37,Pastor Alegre,0,0,"{""note"": ""Aliquam unde aperiam sint soluta similique id.""}"
10473,2025-12-04T23:23:36.044999,289,1,12,1207.49,web,277,Guerra Alegre,0,0,"{""note"": ""Praesentium vitae occaecati porro.""}"
10474,2025-12-05T00:40:25.044999,120,373,32,292.54,ted,264,Vieira das Flores,0,0,"{""note"": ""Eos voluptatibus numquam quasi quisquam.""}"
10475,2025-12-05T03:10:42.044999,596,70,36,1436.43,web,79,Nogueira,0,0,"{""note"": ""Quam inventore fuga blanditiis repellat iusto.""}"
10476,2025-12-05T03:58:21.044999,214,553,29,1978.09,pix,51,Caldeira,0,0,"{""note"": ""Necessitatibus nulla quia ullam quibusdam.""}"
10477,2025-12-05T03:56:44.044999,218,355,72,1166.51,web,183,Lopes Verde,0,0,"{""note"": ""Voluptas unde facilis autem dolorem optio.""}"
10478,2025-12-04T16:32:11.044999,466,443,3,561.43,mobile,252,Siqueira,0,0,"{""note"": ""Laborum inventore facere molestias minima laboriosam impedit doloribus.""}"
10479,2025-12-04T15:31:52.044999,228,201,93,1166.62,ted,109,Camargo,0,0,"{""note"": ""Culpa maiores quibusdam repellendus necessitatibus officia.""}"
10480,2025-12-04T21:25:01.044999,577,302,48,253.54,card,240,Sousa,0,0,"{""note"": ""Culpa dicta officiis temporibus quae laudantium.""}"
10481,2025-12-04T19:40:01.044999,155,197,74,1915.57,pix,131,Dias de Minas,0,0,"{""note"": ""Accusantium voluptatem nisi esse illum fugiat.""}"
10482,2025-12-04T12:36:53.044999,74,491,60,1001.75,pix,73,Cardoso,0,0,"{""note"": ""Quidem provident eaque qui.""}"
10483,2025-12-05T06:12:17.044999,257,165,38,572.63,pix,52,Fonseca,0,0,"{""note"": ""Alias rerum odio quo voluptate vitae.""}"
10484,2025-12-04T13:26:43.044999,534,273,54,1244.02,pix,172,Freitas das Pedras,0,0,"{""note"": ""Sint eveniet accusamus odio nobis voluptatibus.""}"
10485,2025-12-04T12:49:32.044999,132,139,42,16.45,pix,294,Jesus das Flores,0,0,"{""note"": ""Maxime odit ipsam sint.""}"
10486,2025-12-05T08:04:47.044999,274,166,40,647.81,mobile,80,Ramos de Minas,0,0,"{""note"": ""Voluptatem veniam quos occaecati occaecati magni.""}"
10487,2025-12-05T03:13:49.044999,408,160,78,1805.47,card,138,da Cruz,0,0,"{""note"": ""Dignissimos ex assumenda possimus.""}"
10488,2025-12-05T06:02:06.044999,416,292,30,292.89,pix,261,Gomes Verde,0,0,"{""note"": ""Culpa velit corrupti maxime velit sequi.""}"
10489,2025-12-05T06:45:13.044999,188,531,41,1341.56,card,87,Martins do Campo,0,0,"{""note"": ""Laborum aut voluptatem aut autem eum ipsum.""}"
10490,2025-12-04T14:29:47.044999,584,59,71,1451.14,card,147,Melo da Prata,0,0,"{""note"": ""Inventore vel distinctio rem quisquam mollitia.""}"
10491,2025-12-05T02:22:31.044999,568,293,70,735.35,card,277,Azevedo,0,0,"{""note"": ""Dolorem deleniti voluptates provident saepe.""}"
10492,2025-12-05T02:28:39.044999,434,309,51,368.6,card,190,Moura,0,0,"{""note"": ""Impedit ex molestias molestias fugiat.""}"
10493,2025-12-04T19:19:48.044999,48,245,80,1557.11,card,159,Casa Grande Paulista,0,0,"{""note"": ""Tenetur ipsa doloribus reprehenderit neque.""}"
10494,2025-12-04T13:58:52.044999,537,362,68,592.87,web,81,Castro,0,0,"{""note"": ""Unde ipsam hic voluptas quo id rerum.""}"
10495,2025-12-05T02:26:52.044999,564,393,58,1555.69,ted,232,Pereira,0,0,"{""note"": ""Quo sunt officia maxime animi asperiores.""}"
10496,2025-12-05T01:36:04.044999,495,431,18,62.23,web,218,Freitas,0,0,"{""note"": ""Tempora occaecati omnis quam.""}"
10497,2025-12-04T22:53:06.044999,40,301,71,123.75,web,194,Fernandes,0,0,"{""note"": ""Ea cum voluptates deleniti.""}"
10498,2025-12-04T17:57:11.044999,410,285,67,460.33,pix,43,Santos,0,0,"{""note"": ""Illum repellat excepturi quam.""}"
10499,2025-12-04T09:33:20.044999,413,303,75,1372.78,web,208,da Mata,0,0,"{""note"": ""Perspiciatis tenetur nostrum voluptatibus nemo.""}"
10500,2025-12-04T23:18:26.044999,565,42,35,1256.1,web,196,da Costa,0,0,"{""note"": ""Molestias fuga nisi a ullam.""}"
10501,2025-12-04T09:41:19.044999,484,157,56,761.52,card,154,Campos da Prata,0,0,"{""note"": ""Fugiat pariatur at accusamus facilis perspiciatis illum qui.""}"
10502,2025-12-05T04:03:19.044999,101,584,57,1822.62,pix,38,da Costa,0,0,"{""note"": ""Corporis consequuntur praesentium accusantium maiores sequi delectus.""}"
10503,2025-12-04T13:42:02.044999,379,466,12,592.31,mobile,77,Montenegro da Mata,0,0,"{""note"": ""Quis vel ullam exercitationem maxime itaque nulla deleniti.""}"
10504,2025-12-04T12:35:58.044999,107,552,39,1019.2,pix,272,da Cunha de Peixoto,0,0,"{""note"": ""Corporis esse sunt iste consequatur.""}"
10505,2025-12-04T16:00:21.044999,372,219,59,864.45,web,200,Moura da Praia,0,0,"{""note"": ""Fuga laudantium rerum eius.""}"
10506,2025-12-04T15:28:37.044999,174,473,5,855.18,ted,168,da Conceição,0,0,"{""note"": ""Repellat ullam sequi expedita cum error deleniti.""}"
10507,2025-12-04T12:57:26.044999,535,518,27,1451.78,ted,164,Garcia da Mata,0,0,"{""note"": ""Facere rem voluptatibus quaerat possimus dolor veniam.""}"
10508,2025-12-04T22:11:20.044999,595,353,43,882.01,card,247,Albuquerque do Norte,0,0,"{""note"": ""Culpa saepe natus eum alias error ea.""}"
10509,2025-12-05T03:25:23.044999,465,118,95,433.95,mobile,89,Rocha de Goiás,0,0,"{""note"": ""Atque dolorum veritatis voluptas fuga explicabo amet.""}"
10510,2025-12-04T18:01:13.044999,334,331,99,131.53,pix,206,Machado Alegre,0,0,"{""note"": ""Dolorum dolor velit autem saepe unde.""}"
10511,2025-12-05T05:14:33.044999,302,399,3,1306.23,card,54,Correia,0,0,"{""note"": ""Ea similique minus mollitia.""}"
10512,2025-12-04T15:20:32.044999,159,200,62,200.8,ted,76,da Mata do Galho,0,0,"{""note"": ""Sequi ducimus ad amet.""}"
10513,2025-12-04T21:19:31.044999,358,595,23,245.94,web,175,Borges de Sá,0,0,"{""note"": ""Cupiditate quibusdam molestiae impedit molestiae corporis saepe.""}"
10514,2025-12-04T23:46:39.044999,377,40,28,228.07,pix,70,Cirino Paulista,0,0,"{""note"": ""Amet ut reiciendis aliquid iusto.""}"
10515,2025-12-04T18:23:57.044999,421,229,12,1606.15,card,126,Machado,0,0,"{""note"": ""Repudiandae ipsum voluptatibus est nostrum reprehenderit.""}"
10516,2025-12-04T21:31:43.044999,576,328,31,344.18,ted,66,da Costa,0,0,"{""note"": ""Ratione dolorum ipsa aperiam neque eveniet distinctio.""}"
10517,2025-12-05T02:23:33.044999,315,217,20,457.52,ted,110,Aparecida,0,0,"{""note"": ""Vitae veritatis quaerat quaerat fugit rerum.""}"
10518,2025-12-05T07:57:11.044999,532,146,53,207.97,card,115,Ribeiro Paulista,0,0,"{""note"": ""Ex laboriosam commodi iure.""}"
10519,2025-12-05T06:10:35.044999,420,239,87,1551.75,card,205,Silva,0,0,"{""note"": ""Eaque quisquam nesciunt dolorum.""}"
10520,2025-12-04T22:27:13.044999,131,136,73,653.02,ted,90,Cunha,0,0,"{""note"": ""Tempora facilis accusantium.""}"
10521,2025-12-04T17:45:11.044999,298,266,13,133.99,mobile,245,Nogueira,0,0,"{""note"": ""Dicta doloremque repudiandae dolorum.""}"
10522,2025-12-05T02:35:00.044999,257,474,86,11.6,card,96,Lima,0,0,"{""note"": ""Reiciendis dolorum praesentium dolorum animi quos culpa nesciunt.""}"
10523,2025-12-04T19:58:51.044999,49,200,49,1237.69,mobile,77,Viana Paulista,0,0,"{""note"": ""Aliquid tenetur est optio commodi.""}"
10524,2025-12-04T16:13:22.044999,440,209,90,1107.75,card,241,Moura da Serra,0,0,"{""note"": ""Reprehenderit exercitationem cum ratione nisi in quidem exercitationem.""}"
